,Prior-Source BSE,Posterior-Source BSE
Diff. of Mean,9.601662210088945,0.01587202750413787
Linear X Learner,10.772077329131637,0.013953897742539198
Gradient Boosting Trees X Learner,11.927440097346,0.0044245512332240795
Linear DML,8.532291700786523,0.007831769307131196
Gradient Boosting Trees DML,11.88516727838161,0.03683105643688432
Doubly Robust (Linear),24.392726224231986,0.019936439372743826
Causal BART,11.124646407786983,0.013367036950650443
TMLE,35.43016103592848,0.09030265409100138
