,Prior-Source BSE,Posterior-Source BSE
Diff. of Mean,8.113930151331619,0.0277423901186109
Linear X Learner,10.05999567214334,0.029282523924195218
Gradient Boosting Trees X Learner,10.07930668220895,0.01841739818413176
Linear DML,8.194314041914069,0.021611326892912293
Gradient Boosting Trees DML,10.840838465080246,0.06958785659053535
Doubly Robust (Linear),6193555.006704761,144282.06555183342
Causal BART,9.385325475068214,0.023159135304902604
TMLE,32.97027591495925,0.16960114882207747
