,Posterior-Source SWD,Prior-Source SWD
0,0.45484778550662747,35.863876345020664
1,0.4470783770829089,18.819026915717867
2,0.43819018015455896,32.622313379976404
3,0.4422433503844951,29.80779921005243
4,0.465053861738157,35.60800335592624
5,0.4366749534836834,32.35714483353506
6,0.42966993861771,15.325234081436298
7,0.43031056677705243,32.30355522038189
8,0.43542894388114783,30.30824648788409
9,0.44105982485994666,17.607169947167975
10,0.45139109495986157,1.2256291239744022
11,0.4234366426023028,26.351452992986644
12,0.44735285153653054,21.889876744025674
13,0.42185144986242556,27.827834580564186
14,0.44072322619514176,37.62021189667812
15,0.4350463400174902,1.5603801053369883
16,0.4241545196370861,13.461924485147243
17,0.45314454919396,28.525846744566504
18,0.45690107817056597,2.448619389905529
19,0.4362133124765654,16.49645976066277
20,0.45543060931954554,4.64148155892964
21,0.43387057306976684,0.43161733873143243
22,0.4481019717890421,34.08314459207157
23,0.4567758106344001,5.711884413222609
24,0.4294757909536482,0.5681994338569081
25,0.44479712725290577,22.12775762092223
26,0.42210783828899134,0.6419827546295028
27,0.4806878046083254,3.832668554025014
28,0.4175806556917948,30.333473841021394
29,0.4648190703678764,26.07938737025788
30,0.44135564589925097,31.752309983104055
31,0.46808038344154473,8.618784951343219
32,0.43452482763874783,28.901067369574225
33,0.45389510186320714,1.6394574225672267
34,0.46584864302409235,6.223026187091766
35,0.42813876341510954,19.667994736308152
36,0.44725988242975306,11.095761742638874
37,0.44457400921028517,3.002199213705586
38,0.4171676293508524,16.876804333792577
39,0.4375825196201908,35.22100460431272
40,0.4381036647377512,3.7040051700658743
41,0.4401966968995669,12.608406416353942
42,0.4690358849090304,0.9617617176316287
43,0.4433453517519366,19.624253655220432
44,0.4624499472731316,35.725205609339206
45,0.4484488230551312,9.5435053043777
46,0.4477088378679447,22.374849154427654
47,0.4503238407426708,29.792452447001665
48,0.4389348731638982,13.670019187056534
49,0.43794755452657136,21.104398972512914
