,Posterior-Source SWD,Prior-Source SWD
0,0.03370743765680513,0.05771605619855483
1,0.023784350022300706,0.1909255783876478
2,0.022148050328542054,0.029387084722457487
3,0.09728703868953766,0.2186448537158446
4,0.06359997141043044,0.22772977305099504
5,0.020758236352811613,0.10494479296917764
6,0.05015380987931465,0.19161520701898535
7,0.022792387388884495,0.04834790589084377
8,0.06408157996191,0.14603759346621067
9,0.06308782439274531,0.12750997420555155
10,0.04657008491244302,0.18555338991728604
11,0.04344899151465904,0.19352998574863003
12,0.03538779562286725,0.12747397880244074
13,0.027295640719244143,0.06361312635723604
14,0.03885418175757423,0.03611344190763054
15,0.12075241612319686,0.0914828997455183
16,0.055872525391362664,0.11637374244624966
17,0.058443918455518586,0.2852336783259213
18,0.06522922374588427,0.06159223422460743
19,0.021150561690407795,0.15940506563201667
20,0.02748571668048775,0.02506009856099093
21,0.049868566529276195,0.09105171092388865
22,0.0200137268109358,0.07371834434634421
23,0.07380134443636752,0.05603807593128432
24,0.09558050643322216,0.18033129650623406
25,0.028848715586698135,0.04644117901843322
26,0.020410382593813316,0.041853108213121486
27,0.03187578771181413,0.07768876301370164
28,0.03710913011747117,0.17535315423519052
29,0.023541847938469283,0.1126650547846129
30,0.016915481166502776,0.17146911615647825
31,0.028453101324682515,0.12358842422845205
32,0.05104924157779695,0.19006935648174234
33,0.032057454906992223,0.06457201748278751
34,0.07987652928406411,0.1454180736912638
35,0.03842005078753335,0.08800559065178798
36,0.048770271682706916,0.24768891631931358
37,0.05523502989593625,0.1678434801455945
38,0.026119456425999974,0.17195365055825598
39,0.029561977399849844,0.18523964643052193
40,0.04670144300663163,0.01963272524820712
41,0.04157531637840777,0.020060857396948614
42,0.020970682795152205,0.22436327003349898
43,0.021278278993524653,0.12437875800522172
44,0.08774827386364221,0.15521343524825085
45,0.03752722956763014,0.03231432644118759
46,0.052204169134903305,0.19759575530872894
47,0.06615556932869532,0.0717211952350924
48,0.02933043970881579,0.02508507994251717
49,0.031121239361244925,0.07159297295239277
