,loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/latent_dim,config/train_loop_config/hidden_dim,config/train_loop_config/lr,config/train_loop_config/kld_rigidity,config/train_loop_config/bias_rigidity,config/train_loop_config/effect_rigidity,config/train_loop_config/batch_size
0,52415.26953125,9770.3193359375,1764016339,,False,1,85b5b_00002,2025-11-24_15-32-19,31.651583909988403,31.651583909988403,1473379,cpu005,10.100.10.5,31.651583909988403,1,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
1,14385.578125,2363.72900390625,1764016343,,False,2,85b5b_00002,2025-11-24_15-32-23,3.9750301837921143,35.62661409378052,1473379,cpu005,10.100.10.5,35.62661409378052,2,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
2,502.0371398925781,44.92283248901367,1764016350,,False,3,85b5b_00002,2025-11-24_15-32-30,6.580369234085083,42.2069833278656,1473379,cpu005,10.100.10.5,42.2069833278656,3,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
3,129.4947052001953,25.26309585571289,1764016353,,False,4,85b5b_00002,2025-11-24_15-32-33,3.752852439880371,45.95983576774597,1473379,cpu005,10.100.10.5,45.95983576774597,4,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
4,78.37903594970703,19.96693992614746,1764016357,,False,5,85b5b_00002,2025-11-24_15-32-37,3.7278828620910645,49.687718629837036,1473379,cpu005,10.100.10.5,49.687718629837036,5,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
5,74.97648620605469,26.920795440673828,1764016361,,False,6,85b5b_00002,2025-11-24_15-32-41,3.7121965885162354,53.39991521835327,1473379,cpu005,10.100.10.5,53.39991521835327,6,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
6,59.069419860839844,21.755247116088867,1764016365,,False,7,85b5b_00002,2025-11-24_15-32-45,3.787368059158325,57.1872832775116,1473379,cpu005,10.100.10.5,57.1872832775116,7,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
7,45.545562744140625,22.782297134399414,1764016368,,False,8,85b5b_00002,2025-11-24_15-32-48,3.6893272399902344,60.87661051750183,1473379,cpu005,10.100.10.5,60.87661051750183,8,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
8,41.81028747558594,26.9006404876709,1764016372,,False,9,85b5b_00002,2025-11-24_15-32-52,3.730937957763672,64.6075484752655,1473379,cpu005,10.100.10.5,64.6075484752655,9,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
9,42.16361999511719,21.763011932373047,1764016376,,False,10,85b5b_00002,2025-11-24_15-32-56,3.4503848552703857,68.05793333053589,1473379,cpu005,10.100.10.5,68.05793333053589,10,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
10,48.36406326293945,23.138399124145508,1764016382,,False,11,85b5b_00002,2025-11-24_15-33-02,6.007752180099487,74.06568551063538,1473379,cpu005,10.100.10.5,74.06568551063538,11,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
11,34.27242660522461,20.821929931640625,1764016385,,False,12,85b5b_00002,2025-11-24_15-33-05,3.8955318927764893,77.96121740341187,1473379,cpu005,10.100.10.5,77.96121740341187,12,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
12,45.111961364746094,20.442136764526367,1764016389,,False,13,85b5b_00002,2025-11-24_15-33-09,3.864211082458496,81.82542848587036,1473379,cpu005,10.100.10.5,81.82542848587036,13,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
13,44.07199478149414,21.423786163330078,1764016393,,False,14,85b5b_00002,2025-11-24_15-33-13,3.927093744277954,85.75252223014832,1473379,cpu005,10.100.10.5,85.75252223014832,14,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
14,37.27658462524414,23.84922981262207,1764016397,,False,15,85b5b_00002,2025-11-24_15-33-17,3.977322578430176,89.72984480857849,1473379,cpu005,10.100.10.5,89.72984480857849,15,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
15,31.823638916015625,20.11680793762207,1764016401,,False,16,85b5b_00002,2025-11-24_15-33-21,3.776832103729248,93.50667691230774,1473379,cpu005,10.100.10.5,93.50667691230774,16,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
16,29.5531005859375,23.146339416503906,1764016405,,False,17,85b5b_00002,2025-11-24_15-33-25,3.667980909347534,97.17465782165527,1473379,cpu005,10.100.10.5,97.17465782165527,17,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
17,47.30916213989258,21.425689697265625,1764016411,,False,18,85b5b_00002,2025-11-24_15-33-31,6.373640060424805,103.54829788208008,1473379,cpu005,10.100.10.5,103.54829788208008,18,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
18,31.58916664123535,22.067672729492188,1764016415,,False,19,85b5b_00002,2025-11-24_15-33-35,4.233778238296509,107.78207612037659,1473379,cpu005,10.100.10.5,107.78207612037659,19,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
19,47.478572845458984,21.173397064208984,1764016419,,False,20,85b5b_00002,2025-11-24_15-33-39,3.747826099395752,111.52990221977234,1473379,cpu005,10.100.10.5,111.52990221977234,20,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
20,50.57416534423828,26.800569534301758,1764016423,,False,21,85b5b_00002,2025-11-24_15-33-43,3.649035930633545,115.17893815040588,1473379,cpu005,10.100.10.5,115.17893815040588,21,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
21,45.09995651245117,20.781681060791016,1764016426,,False,22,85b5b_00002,2025-11-24_15-33-46,3.749727725982666,118.92866587638855,1473379,cpu005,10.100.10.5,118.92866587638855,22,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
22,46.494293212890625,30.932554244995117,1764016430,,False,23,85b5b_00002,2025-11-24_15-33-50,3.728519916534424,122.65718579292297,1473379,cpu005,10.100.10.5,122.65718579292297,23,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
23,71.19268798828125,24.07889175415039,1764016434,,False,24,85b5b_00002,2025-11-24_15-33-54,3.6532771587371826,126.31046295166016,1473379,cpu005,10.100.10.5,126.31046295166016,24,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
24,35.48503494262695,20.796640396118164,1764016438,,False,25,85b5b_00002,2025-11-24_15-33-58,3.6458189487457275,129.95628190040588,1473379,cpu005,10.100.10.5,129.95628190040588,25,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
25,35.255699157714844,20.826435089111328,1764016443,,False,26,85b5b_00002,2025-11-24_15-34-03,5.821373701095581,135.77765560150146,1473379,cpu005,10.100.10.5,135.77765560150146,26,3,"[16, 32, 64, 64, 32, 16]",0.002739343071579982,0.01,1000,5000,32
