,loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/latent_dim,config/train_loop_config/hidden_dim,config/train_loop_config/lr,config/train_loop_config/kld_rigidity,config/train_loop_config/bias_rigidity,config/train_loop_config/effect_rigidity,config/train_loop_config/batch_size
32,0.0088453134521842,0.000447252910817042,1764016265,,False,33,6a6fc_00003,2025-11-24_15-31-05,2.4949140548706055,415.4953181743622,197531,cpu019,10.100.10.19,415.4953181743622,33,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
33,0.00881212018430233,0.004352891817688942,1764016267,,False,34,6a6fc_00003,2025-11-24_15-31-08,2.4546661376953125,417.9499843120575,197531,cpu019,10.100.10.19,417.9499843120575,34,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
34,0.009114164859056473,0.02097678743302822,1764016270,,False,35,6a6fc_00003,2025-11-24_15-31-10,2.470956802368164,420.42094111442566,197531,cpu019,10.100.10.19,420.42094111442566,35,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
35,0.008989674039185047,0.0009230681462213397,1764016272,,False,36,6a6fc_00003,2025-11-24_15-31-12,2.4511635303497314,422.8721046447754,197531,cpu019,10.100.10.19,422.8721046447754,36,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
36,0.010677555575966835,0.0007239076658152044,1764016275,,False,37,6a6fc_00003,2025-11-24_15-31-15,2.494807243347168,425.36691188812256,197531,cpu019,10.100.10.19,425.36691188812256,37,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
37,0.00927558820694685,0.003924476448446512,1764016277,,False,38,6a6fc_00003,2025-11-24_15-31-17,2.5141711235046387,427.8810830116272,197531,cpu019,10.100.10.19,427.8810830116272,38,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
38,0.018065381795167923,0.028107063844799995,1764016280,,False,39,6a6fc_00003,2025-11-24_15-31-20,2.5015666484832764,430.3826496601105,197531,cpu019,10.100.10.19,430.3826496601105,39,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
39,0.0098775215446949,0.006536958739161491,1764016282,,False,40,6a6fc_00003,2025-11-24_15-31-22,2.4843289852142334,432.8669786453247,197531,cpu019,10.100.10.19,432.8669786453247,40,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
40,0.008861125446856022,0.0011923270067200065,1764016285,,False,41,6a6fc_00003,2025-11-24_15-31-25,2.5043413639068604,435.37132000923157,197531,cpu019,10.100.10.19,435.37132000923157,41,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
41,0.009670574218034744,0.0024289353750646114,1764016287,,False,42,6a6fc_00003,2025-11-24_15-31-27,2.4868133068084717,437.85813331604004,197531,cpu019,10.100.10.19,437.85813331604004,42,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
