,Posterior-Source SWD,Prior-Source SWD
0,0.15015906298288148,0.19737198856856814
1,0.16315558166739286,0.1557498952782
2,0.15648383903092108,0.5903884745654103
3,0.17271282416808237,0.23614042049718612
4,0.156922153804242,0.731208294772749
5,0.13787649664611187,0.17531729929793208
6,0.164592873636655,0.7486360064381147
7,0.1496602867923153,0.5479580926323895
8,0.18530615232704054,0.5809737100821374
9,0.17261087808140596,0.5947597379576085
10,0.17196480536923026,0.242004680771263
11,0.17037603305699328,0.25708746523154147
12,0.15910680948409503,0.4753767583458947
13,0.14911492344768604,0.42373814137250665
14,0.16472328057660576,0.17314335214514845
15,0.16349609179220784,0.7312060758453468
16,0.15462061017708204,0.19012802235993542
17,0.14903992772792757,0.552950485432269
18,0.14867514024030326,0.24541407576712806
19,0.15531236380612176,0.7050909198516515
20,0.15304837153906667,0.6362746421382927
21,0.165060154679769,0.5012786498036732
22,0.16708318553952517,0.3473592805544584
23,0.1443973887955326,0.5369443657413516
24,0.13087928030898024,0.7142942748859197
25,0.1605101046730516,0.25650863865116447
26,0.14217856816594093,0.66894014455608
27,0.15388670930675913,0.15776304583102171
28,0.16995197732300144,0.5506915350418834
29,0.15748673026166438,0.1702239195738375
30,0.16190448220867312,0.19637831259544777
31,0.18461409871977305,0.1465330371638989
32,0.15067646970964912,0.5148077169150448
33,0.15724967446251475,0.24900039810662433
34,0.14243826423893327,0.212248842858844
35,0.1725495323136911,0.6307315584038997
36,0.14706312141713657,0.41741094748117896
37,0.15044916028741828,0.6222047054648042
38,0.15815018816614917,0.2889275594525677
39,0.15770448704969584,0.2962992001252087
40,0.1779653252914886,0.3632681315605264
41,0.1588753926701996,0.5717167045565813
42,0.15673075959383548,0.34617087888288955
43,0.13891621466265391,0.7149824778914112
44,0.17195685898745575,0.23196681836622682
45,0.16983095781277296,0.5828477083632587
46,0.1623691898762178,0.2573404106632037
47,0.16304117430739754,0.5882995365115365
48,0.14508146600288344,0.7148280514900534
49,0.14805487122311797,0.39251433179055206
