,Posterior-Source SWD,Prior-Source SWD
0,0.15116106780937308,1.777301228066139
1,0.1563032953159462,4.800628185098518
2,0.16134895169556812,1.0909202114548457
3,0.18027668908209016,1.983652505295097
4,0.16754494123691704,2.402190612715204
5,0.1616843971587519,3.8311115256358064
6,0.18346259852072028,4.303421798067811
7,0.1405966058585804,0.6927149065400231
8,0.17433151098394165,3.7494199581128527
9,0.17241810003221533,2.95199121051099
10,0.1513735839036809,1.7056464736291206
11,0.1715909655640159,3.253453245795674
12,0.17340126287947596,1.0569532267596413
13,0.1695613674918415,4.098688879762717
14,0.14847593163052117,5.072119592822928
15,0.14913311468678003,3.129013508699818
16,0.16660978820466338,0.9521156266898061
17,0.15740389787262646,5.229225920736967
18,0.15663687449007468,0.725660765153156
19,0.1783210784903894,0.9426744842582578
20,0.16532141921984853,1.8231865678529322
21,0.13301020073625916,0.8050930221980382
22,0.17378874023248245,0.5499024905717497
23,0.1873339928821512,3.2467309851666184
24,0.14513309347196104,5.100013292900322
25,0.15510898503966447,1.8062896292151005
26,0.1591296497629641,2.071796377615011
27,0.1786965507936222,0.19958714067400765
28,0.16417558523292453,4.338008383488042
29,0.1583061618636268,4.97388854930908
30,0.17833350923720384,3.966620589931071
31,0.17048171638325463,3.0540650682509494
32,0.19333888636273175,5.172636231224923
33,0.1621621986391048,0.2718472609254771
34,0.1603928199164913,3.676873037136089
35,0.18893577187153732,1.4495431856064034
36,0.1590888039346438,1.2642330704372313
37,0.16239884824330872,0.5360780407407206
38,0.15697836162849457,3.6505349278424877
39,0.14930113375393642,2.525149144467163
40,0.15330754658917084,3.3066854806427544
41,0.16932713623981482,0.6996432429944162
42,0.18404010856549746,2.176993586418888
43,0.1862562931654304,0.21704177897347043
44,0.16890815797313735,0.8379297942082096
45,0.17153829554198577,3.2737373317306733
46,0.16457184864486255,0.7762674913696218
47,0.1578986717789901,3.7054296738391517
48,0.16979749914157535,5.173193421880046
49,0.17519448511526903,3.2094427047929166
