,Prior-Source BSE,Posterior-Source BSE
Diff. of Mean,3.600506158751724,0.03293019928168665
Linear X Learner,5.240215485570077,0.018897259866078375
Gradient Boosting Trees X Learner,14.499231324498727,0.024120509491312236
Linear DML,14.250892540947754,0.03053860963318529
Gradient Boosting Trees DML,9.398083240226413,0.04246601206198568
Doubly Robust (Linear),3979.9247398803086,4061.6076845624866
Causal BART,7.144377141630624,0.020538355951596497
TMLE,6.846927136424589,0.04041410491069553
