,Posterior-Source SWD,Prior-Source SWD
0,0.006413330299521383,0.5519988832609637
1,0.012075506470797817,0.4094132251139273
2,0.006788608837043166,0.7488162019478765
3,0.012730899086012824,1.479380792137667
4,0.006966349535819365,0.3347671195142137
5,0.006927792861434308,1.626111599274934
6,0.005705541286221358,0.7847419612436092
7,0.007795014348344943,1.0488941086686496
8,0.007917409802943224,0.21677453284510975
9,0.007434565240193282,0.861989859923701
10,0.005624138501282209,0.8267048195633698
11,0.0070955505776548935,0.7915194973811308
12,0.006551471095323991,0.2912524711643352
13,0.006525239477627137,0.5338133636753049
14,0.008309401674283226,0.6614621337156876
15,0.007440390269750659,0.03742255515564925
16,0.006468352480282335,1.9625979157220517
17,0.007317141024196754,1.4910469574784981
18,0.00552385952662398,1.2092286182933956
19,0.007844402526956375,0.4529877619676432
20,0.007255028562459989,0.4794301649816617
21,0.008019778799073686,1.6844626004943903
22,0.006392912797615045,1.6956230435335857
23,0.0075144695726548204,0.14500297909900692
24,0.009064158197114591,1.5605536514512492
25,0.00744799676546224,0.10578202229596818
26,0.005958558363040487,0.217539944216371
27,0.006139930787136933,0.9069713186865318
28,0.007774014737128153,1.6712131755637565
29,0.00929838236884084,1.555692610717357
30,0.005523910763133717,1.81403361941867
31,0.005854870374785438,1.5395126477113128
32,0.007528644830023206,0.18353802325551125
33,0.0071921378228902875,1.533592954754954
34,0.010918003417473458,1.8228049755104638
35,0.007489802544407793,0.33437406370929795
36,0.006736420166636368,2.0337819607774077
37,0.00757170067713109,1.2841965643339062
38,0.009380551466733967,0.7209787364000206
39,0.00693130364153626,1.4264605909577786
40,0.0055772657932121345,0.516450270111183
41,0.009681340461876934,0.5872911839530238
42,0.01622058412830211,1.9287417683515837
43,0.006146084729155357,0.4189536223577901
44,0.006521768982087772,1.7416588435804152
45,0.007259596559264431,0.9166150350228502
46,0.0063004985083471455,1.4104051930297796
47,0.005444251583788681,1.687713004112553
48,0.006467030530395245,0.015555905520993304
49,0.007938650303123301,1.9928759955979831
