,Posterior-Source SWD,Prior-Source SWD
0,0.14784463320050215,0.49118267643303803
1,0.13992890828791493,0.32434167087591886
2,0.1507101989641447,0.5885571613498206
3,0.13022531913370633,0.6768912772582207
4,0.14481040935734074,0.335326972435343
5,0.15100581140740027,0.20246875852895638
6,0.13485143906734473,0.6156695037535908
7,0.1399470138201216,0.5005480389532755
8,0.13536123917402196,0.4625443938094357
9,0.14437535674482724,0.8689382701884786
10,0.16356554980280372,0.37568720327141086
11,0.14152970527031553,0.5846163932179728
12,0.14106690731742497,0.5609668458372296
13,0.15886446528420814,0.30338204397934254
14,0.13068075508508817,0.35698696172373906
15,0.14791354591785016,0.24081524403255505
16,0.1335784997882013,0.5129913956572163
17,0.13445848141986383,0.5770550505507532
18,0.15608858667197373,0.2117247080797712
19,0.1456391041790169,0.16087059346323454
20,0.14465408245162636,0.7439297566712784
21,0.15762364935226209,0.42707229822135045
22,0.15312931931976537,0.25553987653264437
23,0.13220870502294205,0.8153873174920081
24,0.158906912687531,0.7273773452473833
25,0.14946732001350074,0.38671258803323244
26,0.17224084526934952,0.7931957020441625
27,0.1440947297229403,0.5360406186411646
28,0.12963552743969012,0.8754804149846487
29,0.12600519020763395,0.46368771042363693
30,0.13609536971789943,0.40975222582827125
31,0.1867275284288366,0.41127424754621345
32,0.15134467601580495,0.7582302881759693
33,0.15032311232291096,0.5609521692430212
34,0.1510478585313996,0.7605140982172535
35,0.14485272037266242,0.15551624904547343
36,0.14820916357179015,0.21829058377557622
37,0.15922885372124707,0.17098917924970103
38,0.14819073959015375,0.15652032430726695
39,0.14660209074961433,0.39326552767334205
40,0.14961069005052346,0.21160936534651895
41,0.1454544995351095,0.6693857911218213
42,0.14742134761809844,0.22395293086505375
43,0.13134112699655948,0.7700567393342677
44,0.1294375598188492,0.38556907899152176
45,0.15061632649541085,0.7657975678722488
46,0.1378074185327712,1.0290358345558226
47,0.16077276127797185,0.6967406797049176
48,0.145982315335957,0.6477231092785398
49,0.15731107191178292,0.17384956702763993
