,Posterior-Source SWD,Prior-Source SWD
0,0.1660532959759903,0.14790461076607175
1,0.1448932626993014,0.1917404810605519
2,0.14487105257842844,0.22671500176311676
3,0.14590476878405997,0.14639013087756383
4,0.14810995905162871,0.9492972130927264
5,0.14754825770730187,1.1396546127303837
6,0.14932340923720017,0.4157053115830184
7,0.1258286262736967,0.4839176777851365
8,0.1517940692185327,0.46079530571196187
9,0.1582295721416767,0.19027581944359587
10,0.16051875656276654,0.7324220149822073
11,0.14676768914856572,0.7931134118090027
12,0.15042910347348465,0.18176104766057383
13,0.1460190046323922,0.6819364670840847
14,0.15893323852372587,0.9086371554583547
15,0.14118062903235198,0.8370018630923803
16,0.16518803479633823,0.1564465539592414
17,0.14023021049486434,0.27727651529524383
18,0.1529131595718784,0.32738172525510206
19,0.14981912258732627,0.7416012309629396
20,0.15556641456587916,0.2983254885569486
21,0.1665356848537702,0.3293587670987324
22,0.1575015523148424,0.2826636732550437
23,0.1334615705033969,0.2920744585326057
24,0.15786601107804116,1.0868766878307037
25,0.142546573435488,0.7996300260923485
26,0.13180065019186674,0.6361644114671273
27,0.15779234346559348,0.8835330633251289
28,0.1380071882104957,0.3143503688417813
29,0.1625772574956086,1.099618952534705
30,0.14845979609515203,0.144393537682
31,0.16198709835816336,0.47992495867653034
32,0.13734634180851704,0.5223361705496098
33,0.13274538420484056,1.0785026954164905
34,0.14117079015065068,0.2536394450932368
35,0.1461467468104962,0.18978196690230226
36,0.15759584284315772,0.3605347238633791
37,0.15518933897672482,0.6804023116169027
38,0.13583184320307987,0.20323584572913655
39,0.14495117032775487,0.8237003756585806
40,0.1408265047054874,0.9592126470966205
41,0.13364396839430473,0.7995950533961125
42,0.15230061792271463,0.2457389219809598
43,0.15506273050142058,0.17725824095210949
44,0.1386103702013213,0.5375599144762772
45,0.14635324442929973,0.731256328582791
46,0.14919103670039155,0.504583011371291
47,0.1431862680425387,0.1328652588743227
48,0.16470296296679002,0.4784058120322102
49,0.15942940623115429,0.3787677272895524
