,Posterior-Source SWD,Prior-Source SWD
0,0.14397606083050335,0.45262354275444466
1,0.15460517409983868,0.9579205787492168
2,0.14721117101100217,0.43410916350596407
3,0.15873320982169267,0.7386994001702539
4,0.1470168957300044,0.3253353490060592
5,0.13935969673051313,0.6870118514603438
6,0.1340958251846917,0.5738534815965695
7,0.15098862399576776,0.16805046240111082
8,0.15791618555480513,0.7985181372725698
9,0.14143465230043914,0.5089930768737952
10,0.15434480168901324,0.3060497097289376
11,0.14753791727473464,0.4459604854897919
12,0.1354100068282118,0.14927167724919044
13,0.15600215340414522,1.144862849960984
14,0.14897289979631076,0.1329057928900303
15,0.13910706052927818,0.3939970550895896
16,0.135384273437084,0.16911471386137417
17,0.1364147399695824,0.6337600509325928
18,0.14848828725038082,0.17657283096052234
19,0.1641222344779261,0.13007868279467646
20,0.1451157082568341,0.1478942299746782
21,0.14609970931366684,0.24856294757554037
22,0.14594679322632487,0.7327102382164251
23,0.11921022197974969,0.6303813422848666
24,0.14474479534022536,0.939586803808756
25,0.141554530828925,0.31016302610055024
26,0.15085864245807992,0.20677090678921883
27,0.1120831813971782,0.603316587553466
28,0.16066472785417915,0.8400761070117154
29,0.1424019364339197,0.8781964015151007
30,0.1316134044092102,0.24300316269957836
31,0.13818828372773884,0.3826495246637399
32,0.15624114412315004,0.3496496529167091
33,0.12007938798672124,0.38165523699717047
34,0.1596059634573973,0.1584337178842278
35,0.13710524122993578,1.0032172370760688
36,0.12946223336669763,0.19893447436006195
37,0.1401821645844463,0.39158334205928014
38,0.15673476959693403,0.6386059030120209
39,0.14795571346896483,0.2656638988474613
40,0.13653220092002682,0.19555818812308026
41,0.13217771835248235,0.13581014232120314
42,0.1579354785667189,0.5124375953047972
43,0.1497388291886358,0.36488713055291155
44,0.13031517702190315,0.27529350689511894
45,0.14468660052078974,0.6762964085240462
46,0.15273357862235976,0.13734709955562238
47,0.13779813619102804,0.7195958413080914
48,0.16203811818787212,1.0528218199570643
49,0.15299780082892034,0.9516578451537527
